,Twitter Handle,Created At,ID,Tweet Text,State,Branch,Last Name,First Name,Party
9431,RepAlexMooney,2022-04-05 15:10:47,1511360709996818434,Americans are starting to cut costs on mainstays like toothpaste and baby formula as the inflation crisis worsens.… https://t.co/Lo3KfUBQa9,West Virginia 2nd District,U.S. Representative,Mooney,Alex,R
9432,RepAlexMooney,2022-04-05 14:30:51,1511350660759011330,"RT @HouseGOP: Today, we honor the countless sacrifices made by the spouses of those who selflessly gave their last full measure of devotion…",West Virginia 2nd District,U.S. Representative,Mooney,Alex,R
9433,RepAlexMooney,2022-04-04 18:44:18,1511052053921083402,#Bidenflation https://t.co/pfMIKsELyp,West Virginia 2nd District,U.S. Representative,Mooney,Alex,R
9434,RepAlexMooney,2022-04-01 14:47:43,1509905351004598322,The United States doesn’t need to tap into the Strategic Petroleum Reserve. We need a long-term solution that ramps… https://t.co/pFDmZby9Pw,West Virginia 2nd District,U.S. Representative,Mooney,Alex,R
9435,RepAlexMooney,2022-03-31 21:19:58,1509641677618745347,Happy #NationalFarmWorkersDay! Thank you to all our West Virginian farmers who help feed our state and beyond! 🚜,West Virginia 2nd District,U.S. Representative,Mooney,Alex,R
9436,RepAlexMooney,2022-03-31 14:32:24,1509539111866179591,Proud to co-sponsor @Rep_Clyde REVERSE OSHA Mandates Act. It will ensure the U.S. Department of Labor’s Occupationa… https://t.co/FMpO9QiqrI,West Virginia 2nd District,U.S. Representative,Mooney,Alex,R
9437,RepAlexMooney,2022-03-31 14:16:29,1509535106989531136,"Immediate steps needed to secure the border:

‼️ Finish the wall
‼️ Strengthen border patrol
‼️ Maintain Title 42

#BidenBorderCrisis",West Virginia 2nd District,U.S. Representative,Mooney,Alex,R
9438,RepCarolMiller,2022-04-11 17:32:41,1513570747842711558,RT @HouseGOP: The Drug Enforcement Agency is preparing for record overdoses due to fentanyl and fentanyl-related substances that are smuggl…,West Virginia 3rd District,U.S. Representative,Miller,Carol,R
9439,RepCarolMiller,2022-04-08 21:01:16,1512536075515965440,It was a great day spent with West Virginia's next generation at Covenant School! https://t.co/nDviTkJNQI,West Virginia 3rd District,U.S. Representative,Miller,Carol,R
9440,RepCarolMiller,2022-04-08 20:14:43,1512524360237699073,"NEWS: I've been selected by @GOPLeader to join the China legislation conference committee. 

I look forward to work… https://t.co/uOKjBReQy0",West Virginia 3rd District,U.S. Representative,Miller,Carol,R
9441,RepCarolMiller,2022-04-08 18:52:38,1512503703588245508,RT @KWVYMCAs: Thank you @RepCarolMiller! The @KWVYMCAs @ymca appreciates your leadership in support of our Mission to serve all and strengt…,West Virginia 3rd District,U.S. Representative,Miller,Carol,R
9442,RepCarolMiller,2022-04-07 16:26:13,1512104469584039936,"RT @WaysandMeansGOP: Speaking on the House floor, @RepKevinBrady said: 
""Putin’s onslaught has been relentless. Beautiful town squares have…",West Virginia 3rd District,U.S. Representative,Miller,Carol,R
9443,RepCarolMiller,2022-04-07 14:56:19,1512081845457879052,I spoke on the House Floor this morning about the Huntington High School girls basketball team's recent championshi… https://t.co/a0pFtqjgTo,West Virginia 3rd District,U.S. Representative,Miller,Carol,R
9444,RepCarolMiller,2022-04-07 13:54:58,1512066405604069401,"RT @HouseGOP: Families are cutting back and “pinching pennies” in the face of the worst inflation in 40 years.

Americans can’t afford anot…",West Virginia 3rd District,U.S. Representative,Miller,Carol,R
9445,RepCarolMiller,2022-04-06 19:47:05,1511792630052659206,"We all want to expand the world’s access to the #COVID19 vaccine, but we must do so in a way that preserves America… https://t.co/sZu9N3bcJE",West Virginia 3rd District,U.S. Representative,Miller,Carol,R
9446,RepCarolMiller,2022-04-06 18:35:17,1511774559703293952,"Commonsense, pro-growth economic policies - like my Employee Retention Tax Credit Reinstatement Act - are the best… https://t.co/zTWigLwCgP",West Virginia 3rd District,U.S. Representative,Miller,Carol,R
9447,RepCarolMiller,2022-04-06 15:39:27,1511730310886662145,"Inflation is estimated to cost the average household over $5,000 this year.

This is a tax on all Americans, and it… https://t.co/TC7vpZOzID",West Virginia 3rd District,U.S. Representative,Miller,Carol,R
9448,RepCarolMiller,2022-04-05 18:23:28,1511409199405748229,"RT @HouseGOP: Today, we honor the countless sacrifices made by the spouses of those who selflessly gave their last full measure of devotion…",West Virginia 3rd District,U.S. Representative,Miller,Carol,R
9449,RepCarolMiller,2022-04-05 13:17:08,1511332109293662209,"Twelve years ago, West Virginia lost 29 of our brave miners in the Upper Big Branch disaster. Today and every day s… https://t.co/47GHoZHT3n",West Virginia 3rd District,U.S. Representative,Miller,Carol,R
9450,RepCarolMiller,2022-04-04 16:44:54,1511022006837383170,"This is #BidensEnergyCrisis. 

It is time to stop the radical war on energy and unleash America’s energy dominance. https://t.co/AUkTyo4wsA",West Virginia 3rd District,U.S. Representative,Miller,Carol,R
9451,RepCarolMiller,2022-04-01 15:00:55,1509908676668186636,RT @HouseGOP: “We are still in this place of imbalance between labor demand and labor supply - companies are having a difficult time hiring…,West Virginia 3rd District,U.S. Representative,Miller,Carol,R
9452,RepCarolMiller,2022-04-01 14:58:11,1509907987766386695,"Happy to sign onto this letter to Ambassador Tai urging USTR to enforce Mexico’s USMCA commitments, specifically wi… https://t.co/dyWPyNYqoM",West Virginia 3rd District,U.S. Representative,Miller,Carol,R
9453,RepCarolMiller,2022-03-31 19:06:24,1509608065808666629,The Strategic Petroleum Reserve should be used for emergencies – NOT to compensate for the Biden Admin’s failed ene… https://t.co/d5GKFhnsHe,West Virginia 3rd District,U.S. Representative,Miller,Carol,R
9454,RepCarolMiller,2022-03-31 16:06:50,1509562876306108418,I spoke on the House floor today to congratulate both the boys and girls high school basketball teams at the Covena… https://t.co/IqZed4bsAq,West Virginia 3rd District,U.S. Representative,Miller,Carol,R
9455,RepCarolMiller,2022-03-30 18:05:36,1509230377621204996,Today in @WaysandMeansGOP I urged @AmbassadorTai to end the Biden Administration’s trade moratorium and cultivate a… https://t.co/6fmk8mdZU7,West Virginia 3rd District,U.S. Representative,Miller,Carol,R
9456,SenRonJohnson,2022-04-11 15:44:47,1513543592098344968,"Unfortunately, instead of picking a doctor who had the courage, compassion and skill to treat COVID-19 patients, Pr… https://t.co/YWw4zNUQeK",Wisconsin,U.S. Senator,Johnson,Ron,R
9457,SenRonJohnson,2022-04-09 16:33:52,1512831168567291915,"RT @SenRickScott: As #BidensBorderCrisis grows even worse, I joined @SenRonJohnson &amp; our colleagues urging @HSGAC Chair @SenGaryPeters to i…",Wisconsin,U.S. Senator,Johnson,Ron,R
9458,SenRonJohnson,2022-04-08 20:45:00,1512531980239491081,Democrats are doubling down on all of their disastrous policies. https://t.co/T2SyGU9UAP,Wisconsin,U.S. Senator,Johnson,Ron,R
9459,SenRonJohnson,2022-04-08 20:00:01,1512520660651851788,"In 2020, @washingtonpost insisted that Hunter Biden’s laptop was a non-story and a product of “Russian disinformati… https://t.co/y6kUPaK9Nv",Wisconsin,U.S. Senator,Johnson,Ron,R
9460,SenRonJohnson,2022-04-08 19:22:33,1512511231348908044,Biden admin officials must explain to the American people how they plan to deal with the massive surge of illegal i… https://t.co/5rwUN8D8bU,Wisconsin,U.S. Senator,Johnson,Ron,R
9461,SenRonJohnson,2022-04-08 14:49:18,1512442464501702665,"Last week, I heard from Wisconsinites about the effect of Democratic governance on their everyday lives. 

See what… https://t.co/8QY8JiLuCz",Wisconsin,U.S. Senator,Johnson,Ron,R
9462,SenRonJohnson,2022-04-08 13:11:48,1512417927852703749,"RT @MegynKellyShow: ""If the mainstream media doesn't bless it, I guess it doesn't exist. I just reject that notion...""

@SenRonJohnson on g…",Wisconsin,U.S. Senator,Johnson,Ron,R
9463,SenRonJohnson,2022-04-07 18:11:14,1512130896853352449,"Good luck, Tucker! https://t.co/GQ7AMYy9xm",Wisconsin,U.S. Senator,Johnson,Ron,R
9464,SenRonJohnson,2022-04-07 17:30:09,1512120555960520713,"The fact we have proven Joe Biden to be a liar, why would you believe anything he says on this subject at all? https://t.co/mgWK10AxkX",Wisconsin,U.S. Senator,Johnson,Ron,R
9465,SenRonJohnson,2022-04-07 00:27:38,1511863233744879616,RT @seanhannity: HUNTER SAGA CONTINUES: Newly revealed e-mails show that Joe Biden wrote a college recommendation letter for the son of Hun…,Wisconsin,U.S. Senator,Johnson,Ron,R
9466,SenRonJohnson,2022-04-06 22:21:00,1511831365364322308,"“Fences for me, but not for thee” says Joe Biden, a typical hypocritical liberal. 

And his open border policy is a… https://t.co/1YC1KSTzRF",Wisconsin,U.S. Senator,Johnson,Ron,R
9467,SenRonJohnson,2022-04-06 21:30:00,1511818530336948238,"In my August 2020 public letter, I listed a number of questions regarding the Bidens’ business dealings that I had… https://t.co/vSpLrsOrFc",Wisconsin,U.S. Senator,Johnson,Ron,R
9468,SenRonJohnson,2022-04-06 18:16:48,1511769910451609603,"51 former Intelligence Agency officials lied to the American people to protect the Bidens.

In October 2020, they m… https://t.co/pNiNroJqjs",Wisconsin,U.S. Senator,Johnson,Ron,R
9469,SenRonJohnson,2022-04-05 22:22:13,1511469284710567950,While I enjoyed my meeting and conversation with Judge Jackson and think she is a decent person with a compelling l… https://t.co/vgUdCiObq4,Wisconsin,U.S. Senator,Johnson,Ron,R
9470,SenRonJohnson,2022-04-05 20:15:22,1511437358616436738,Biden lied about never talking to Hunter about his overseas businesses and that Hunter never made money from China.… https://t.co/LcbYE2t7di,Wisconsin,U.S. Senator,Johnson,Ron,R
9471,SenRonJohnson,2022-04-05 18:08:46,1511405500918808579,"RT @clayandbuck: GUEST ALERT: Senator Ron Johnson will be joining the show TODAY.

Don’t miss the discussion about the revelations he is br…",Wisconsin,U.S. Senator,Johnson,Ron,R
9472,SenRonJohnson,2022-04-05 01:35:00,1511155409783951360,"As Tony Bobulinski said, President Biden is compromised. 
 
Why does the mainstream media completely ignore this an… https://t.co/5yX7S9I6T2",Wisconsin,U.S. Senator,Johnson,Ron,R
9473,SenRonJohnson,2022-04-05 00:35:17,1511140381869711364,"If the White House has nothing to hide, why haven’t they responded to my letter relating to Biden’s communications… https://t.co/mprPnaKwkH",Wisconsin,U.S. Senator,Johnson,Ron,R
9474,SenatorBaldwin,2022-04-11 18:45:11,1513588992868036620,"When Platteville's volunteer Fire Department needed some federal support, I volunteered to help because their publi… https://t.co/gZ54R77VEw",Wisconsin,U.S. Senator,Baldwin,Tammy,D
9475,SenatorBaldwin,2022-04-11 17:33:57,1513571065007681538,I have worked with Wisconsin communities to bring home direct support for projects across our state. Platteville ne… https://t.co/Gugoo5b0rZ,Wisconsin,U.S. Senator,Baldwin,Tammy,D
9476,SenatorBaldwin,2022-04-11 15:43:28,1513543263504019466,The price of insulin should be capped at $35 a month and we have legislation to do it so let’s pass it in the Senat… https://t.co/30tP0mYiPi,Wisconsin,U.S. Senator,Baldwin,Tammy,D
9477,SenatorBaldwin,2022-04-08 19:03:52,1512506531492810756,"Now, there are going to be a lot of girls and young women who look at the United States Supreme Court and see someb… https://t.co/HBiJim44kF",Wisconsin,U.S. Senator,Baldwin,Tammy,D
9478,SenatorBaldwin,2022-04-08 17:50:01,1512487947299622912,"RT @drjillunderly: Kids are at their best when they have nutritious meals, and I’m grateful to @SenatorBaldwin for her co-sponsorship of th…",Wisconsin,U.S. Senator,Baldwin,Tammy,D
9479,SenatorBaldwin,2022-04-08 01:40:21,1512243922789187586,"RT @POTUS: Historic moment for our courts and for our country. Congratulations, Judge Jackson. https://t.co/eLSfs1QoHB",Wisconsin,U.S. Senator,Baldwin,Tammy,D
9480,SenatorBaldwin,2022-04-07 21:12:19,1512176467039473665,A historic and inspiring day at work for Wisconsin supporting the confirmation of Judge Ketanji Brown Jackson to th… https://t.co/ROvf5mzGmb,Wisconsin,U.S. Senator,Baldwin,Tammy,D
9481,SenatorBaldwin,2022-04-07 18:22:53,1512133828684525572,"Today, history is moving in one direction...Forward! https://t.co/DzHlmKG6IV",Wisconsin,U.S. Senator,Baldwin,Tammy,D
9482,SenatorBaldwin,2022-04-07 16:45:03,1512109210108059650,Big news from the Biden administration. Wisconsin is receiving an investment of over $115 million in our public tra… https://t.co/KYL7oqyQly,Wisconsin,U.S. Senator,Baldwin,Tammy,D
9483,SenatorBaldwin,2022-04-07 01:54:28,1511885084508491781,"RT @SenateDems: “Judge Jackson's lifetime of hard work and perseverance has prepared her well for this inspiring moment.

“I believe the pe…",Wisconsin,U.S. Senator,Baldwin,Tammy,D
9484,SenatorBaldwin,2022-04-06 20:32:02,1511803943176790019,Admiral Linda Fagan has my full support to serve as the 27th Commandant of the United States Coast Guard and as cha… https://t.co/1tkB12Uf96,Wisconsin,U.S. Senator,Baldwin,Tammy,D
9485,SenatorBaldwin,2022-04-06 18:08:06,1511767719284297731,Please tune in as I join my colleagues for this reading of MLK's Letter from a Birmingham Jail. ⬇️ https://t.co/y3hST0k3Uh,Wisconsin,U.S. Senator,Baldwin,Tammy,D
9486,SenatorBaldwin,2022-04-06 17:56:34,1511764819686350854,The opioid epidemic continues to touch every community across Wisconsin and I voted to pass this legislation becaus… https://t.co/2EqivQgWZ8,Wisconsin,U.S. Senator,Baldwin,Tammy,D
9487,SenatorBaldwin,2022-04-06 15:31:24,1511728284010229767,RT @SenatorHassan: McKinsey consulted for the FDA on opioid-related projects while simultaneously representing clients profiting off the op…,Wisconsin,U.S. Senator,Baldwin,Tammy,D
9488,SenatorBaldwin,2022-04-06 15:20:04,1511725434303569928,"I support #CleanerTrucks @USPS that are #MadeinWI #UnionStrong. 
https://t.co/FHQPcby6TX",Wisconsin,U.S. Senator,Baldwin,Tammy,D
9489,SenatorBaldwin,2022-04-06 15:12:55,1511723634120871937,“I’m just really thankful that Sen. Baldwin's office stepped forward to help us out to get this money. It's somethi… https://t.co/Xm2n8dewYf,Wisconsin,U.S. Senator,Baldwin,Tammy,D
9490,SenatorBaldwin,2022-04-05 22:07:58,1511465698052165640,We are poised to write an important chapter of progress in our nation’s history. It's going to happen and I am stan… https://t.co/ScuOb4zCKQ,Wisconsin,U.S. Senator,Baldwin,Tammy,D
9491,SenatorBaldwin,2022-04-05 21:38:44,1511458341578579970,"Now @POTUS is taking action to build on this progress which would mean 200,000 uninsured people would gain coverage… https://t.co/8AMDujOxwa",Wisconsin,U.S. Senator,Baldwin,Tammy,D
9492,RepBryanSteil,2022-04-11 19:48:05,1513604819575005185,"RT @uwparkside: UW-Parkside is thrilled to host the @EconomyGOP on campus today! Thanks to @RepBryanSteil, @jahimes , and @Gwen4Congress fo…",Wisconsin 1st District,U.S. Representative,Steil,Bryan,D
9493,RepBryanSteil,2022-04-11 19:45:25,1513604149774102533,RT @EconomyGOP: Ranking Member @RepBryanSteil welcomed @economygop to Kenosha for our field hearing on education paths that allow workers t…,Wisconsin 1st District,U.S. Representative,Steil,Bryan,D
9494,RepBryanSteil,2022-04-11 19:04:32,1513593860550807552,"RT @MicaSoellnerDC: In Kenosha, Wisconsin with @FairGrowthCmte / @EconomyGOP where members are holding a rare field hearing outside of Wash…",Wisconsin 1st District,U.S. Representative,Steil,Bryan,D
9495,RepBryanSteil,2022-04-11 18:40:27,1513587800884580358,RT @taureansmall: Happening now: @RepBryanSteil leads discussions on the challenges facing Kenosha’s workforce during a field @FairGrowthCm…,Wisconsin 1st District,U.S. Representative,Steil,Bryan,D
9496,RepBryanSteil,2022-04-11 18:27:23,1513584513036832777,"RT @WisconsinEye: LIVE at 1:30 PM 🔴 https://t.co/EkMlUHFtSA
U.S. House Select Committee on Economic Disparity and Fairness in Growth – #Ken…",Wisconsin 1st District,U.S. Representative,Steil,Bryan,D
9497,RepBryanSteil,2022-04-11 17:58:50,1513577329469054976,"Wisconsin is becoming a hub for family-sustaining jobs, and educational opportunities to prepare workers for the fu… https://t.co/uV7zVrXcKl",Wisconsin 1st District,U.S. Representative,Steil,Bryan,D
9498,RepBryanSteil,2022-04-11 17:02:07,1513563056344813571,Chairman @jahimes has arrived in Kenosha for today’s @EconomyGOP field hearing! https://t.co/0sO6JXjUVO,Wisconsin 1st District,U.S. Representative,Steil,Bryan,D
9499,RepBryanSteil,2022-04-09 20:36:54,1512892332147986440,"Happy birthday to Curly Lambeau, the founder of the Packers! He was a legendary player, coach, and owner who led Gr… https://t.co/zyKguPxZu6",Wisconsin 1st District,U.S. Representative,Steil,Bryan,D
9500,RepBryanSteil,2022-04-08 20:26:26,1512527307860324352,"“I received the tax return today, thank you very much for all your help, I couldn't have done it without you.” – La… https://t.co/W7FFsutLAq",Wisconsin 1st District,U.S. Representative,Steil,Bryan,D
9501,RepBryanSteil,2022-04-08 16:55:43,1512474282173124614,America needs domestic production of semiconductor chips. It is a matter of domestic security and national security.,Wisconsin 1st District,U.S. Representative,Steil,Bryan,D
9502,RepBryanSteil,2022-04-08 14:18:16,1512434654799933449,"RT @JustTheNews: ""Americans are getting kicked in the face by higher inflation.""

U.S. @RepBryanSteil (R-WI) joins hosts @jsolomonReports a…",Wisconsin 1st District,U.S. Representative,Steil,Bryan,D
9503,RepBryanSteil,2022-04-07 20:07:27,1512160145366728705,Great to meet with you @ETCSD! https://t.co/4OmXYR35GP,Wisconsin 1st District,U.S. Representative,Steil,Bryan,D
9504,RepBryanSteil,2022-04-07 19:35:47,1512152175505555462,"Inflation is clobbering all Americans. From groceries to gas, hardworking families are feeling the pain. https://t.co/ImfSRhRMi0",Wisconsin 1st District,U.S. Representative,Steil,Bryan,D
9505,RepBryanSteil,2022-04-06 21:22:48,1511816717634256898,The Biden Administration is ending Title 42. This Administration refuses to secure the border! https://t.co/Iq4ETaubYb,Wisconsin 1st District,U.S. Representative,Steil,Bryan,D
9506,RepBryanSteil,2022-04-06 14:08:32,1511707433269346311,The Biden Admin is not serious about fighting inflation or addressing our debt and deficit. The unemployment rate f… https://t.co/WlPcLDkFuo,Wisconsin 1st District,U.S. Representative,Steil,Bryan,D
9507,RepBryanSteil,2022-04-05 19:13:44,1511421851565760516,A spike in fertilizer costs risks even higher grocery prices and hurts our farmers. I am working to lower the cost… https://t.co/sFA8VpEE1v,Wisconsin 1st District,U.S. Representative,Steil,Bryan,D
9508,RepBryanSteil,2022-04-05 17:22:23,1511393829185892353,"Prices continue to rise. We need to get Washington’s spending under control. 
 
Used cars and trucks UP 41.2%
Bacon… https://t.co/flFvf7uRi8",Wisconsin 1st District,U.S. Representative,Steil,Bryan,D
9509,RepBryanSteil,2022-04-05 16:16:34,1511377262918180865,"RT @journalsentinel: Congressional panel to visit Milwaukee, Kenosha next week to study housing, workforce issues https://t.co/D1YYb7C9p2",Wisconsin 1st District,U.S. Representative,Steil,Bryan,D
9510,repmarkpocan,2022-04-11 18:28:59,1513584913928364048,There are just three weeks left to submit an original piece of artwork for this year’s Congressional Art Competitio… https://t.co/Pv2jQAARXT,Wisconsin 2nd District,U.S. Representative,Pocan,Mark,D
9511,repmarkpocan,2022-04-11 17:46:53,1513574318525063171,"RT @SenBlumenthal: Finally, federal regulations recognize the deadly truth: a homemade gun is still a gun. Just ask anyone who has lost a l…",Wisconsin 2nd District,U.S. Representative,Pocan,Mark,D
9512,repmarkpocan,2022-04-11 15:55:03,1513546174724194306,"From earmarks to budgets, legislating is all about finding the right combination. Enjoy today’s throwback… https://t.co/enmdsdw6hz",Wisconsin 2nd District,U.S. Representative,Pocan,Mark,D
9513,repmarkpocan,2022-04-08 18:13:15,1512493791516807177,RT @ClimateCrisis: 🤔 Must be a coincidence. #RippingOffAmericans https://t.co/7lOEY188nO,Wisconsin 2nd District,U.S. Representative,Pocan,Mark,D
9514,repmarkpocan,2022-04-07 18:13:29,1512131464942563336,"Justice Jackson has a nice ring to it. 

History made.",Wisconsin 2nd District,U.S. Representative,Pocan,Mark,D
9515,repmarkpocan,2022-04-07 18:10:47,1512130782567051278,"RT @RepBarbaraLee: Representation matters in the halls of Congress. 
Representation matters in the White House. 
And representation matters…",Wisconsin 2nd District,U.S. Representative,Pocan,Mark,D
9516,repmarkpocan,2022-04-07 18:10:34,1512130730591145991,"RT @RepBonnie: It's official — Judge Ketanji Brown Jackson is now Supreme Court Justice Ketanji Brown Jackson.

I am thrilled for Justice J…",Wisconsin 2nd District,U.S. Representative,Pocan,Mark,D
9517,repmarkpocan,2022-04-06 18:30:54,1511773459013120007,"Big Oil wants you to believe that they’re helpless in setting prices at the pump, but their profit margins tell ano… https://t.co/O9xohlGmI2",Wisconsin 2nd District,U.S. Representative,Pocan,Mark,D
9518,repmarkpocan,2022-04-06 15:34:22,1511729031519121409,"RT @RepDianaDeGette: The price of oil is ⬇️ 20% from its peak earlier this month, but the price at the pump has stayed near record highs.…",Wisconsin 2nd District,U.S. Representative,Pocan,Mark,D
9519,repmarkpocan,2022-04-06 15:32:13,1511728491192107017,RT @EnergyCommerce: Big Oil companies are #RippingOffAmericans. They are reaping record profits and using them to the benefit of shareholde…,Wisconsin 2nd District,U.S. Representative,Pocan,Mark,D
9520,repmarkpocan,2022-04-05 17:58:33,1511402928044658700,"In case you haven't heard, it's #DayOfTheBadger 🦡

Today and every day, I’m proud to be an alumnus of UW-Madison!… https://t.co/cjamoGULfA",Wisconsin 2nd District,U.S. Representative,Pocan,Mark,D
9521,repmarkpocan,2022-04-05 17:38:18,1511397833915740164,"RT @RepAndreCarson: Republicans in Congress say they have a plan to fight rising prices, but 193 of them just voted against a bill capping…",Wisconsin 2nd District,U.S. Representative,Pocan,Mark,D
9522,repmarkpocan,2022-04-05 13:58:00,1511342393957797893,"No one should go bankrupt trying to provide healthcare for their family.

It's time to address this glitch, lower p… https://t.co/evKcZAYSg5",Wisconsin 2nd District,U.S. Representative,Pocan,Mark,D
9523,repmarkpocan,2022-04-05 13:21:16,1511333148797415430,"This must be that voter fraud we’ve heard so much about… 

https://t.co/iokZVqxFlf",Wisconsin 2nd District,U.S. Representative,Pocan,Mark,D
9524,repmarkpocan,2022-04-05 12:31:46,1511320691735470082,RT @MasonMornings: .@juliemason welcomes @repmarkpocan to @MasonMornings 8:45 AM East on the #EqualityAct &amp; strategies to lower gas prices.…,Wisconsin 2nd District,U.S. Representative,Pocan,Mark,D
9525,repmarkpocan,2022-04-04 22:00:49,1511101511878819850,"RT @Labor_Caucus: In case you've forgotten, union-busting is still disgusting.

https://t.co/IcB4TTD27Q",Wisconsin 2nd District,U.S. Representative,Pocan,Mark,D
9526,repmarkpocan,2022-04-04 20:46:12,1511082732142665731,Confirm KBJ.,Wisconsin 2nd District,U.S. Representative,Pocan,Mark,D
9527,repmarkpocan,2022-04-04 17:14:00,1511029328959709185,"This throwback #MagicMonday proves that not everything is as it seems. 

https://t.co/s2ogSS6nS4",Wisconsin 2nd District,U.S. Representative,Pocan,Mark,D
9528,RepRonKind,2022-04-10 19:02:26,1513230946744602624,Wishing a happy Palm Sunday to all who celebrate. https://t.co/bscRRlbUvr,Wisconsin 3rd District,U.S. Representative,Kind,Ron,D
9529,RepRonKind,2022-04-08 21:18:22,1512540378293022725,"Yesterday, the House again voted to suspend normal trade relations with Russia &amp; ban the import of Russian oil, sen… https://t.co/oo4MX6DydV",Wisconsin 3rd District,U.S. Representative,Kind,Ron,D
9530,RepRonKind,2022-04-07 18:30:07,1512135648651714560,"History made. 

Congratulations to Justice Ketanji Brown Jackson. https://t.co/V4cISMrctr",Wisconsin 3rd District,U.S. Representative,Kind,Ron,D
9531,RepRonKind,2022-04-07 16:50:49,1512110658158055436,"Small businesses in WI and across the nation are still feeling the impact of COVID.

I just voted to replenish the… https://t.co/5mmVLEUvU8",Wisconsin 3rd District,U.S. Representative,Kind,Ron,D
9532,RepRonKind,2022-04-06 23:11:39,1511844109899776010,NEW: The Postal Service Reform Act was signed into law today! I'm proud to have supported this bipartisan bill to e… https://t.co/cIA7w3uqUm,Wisconsin 3rd District,U.S. Representative,Kind,Ron,D
9533,RepRonKind,2022-04-06 16:23:42,1511741446822539265,"🚨 Community Project Funding requests for FY23 are now open!
 
#WI03 nonprofits and govt entities are invited to app… https://t.co/RUHkCrLafh",Wisconsin 3rd District,U.S. Representative,Kind,Ron,D
9534,RepRonKind,2022-04-06 13:49:32,1511702650437394434,"RT @nmpf: On behalf of American dairy farmers, we thank @RepRonKind, @TomReedNY23, @repdelgado, @CongressmanGT, @RepDelBene, @RepDustyJohns…",Wisconsin 3rd District,U.S. Representative,Kind,Ron,D
9535,RepRonKind,2022-04-05 20:38:37,1511443209586630658,We need to make sure WI dairy farmers are able to compete on the even playing field they deserve and see the full b… https://t.co/F241CEQkLt,Wisconsin 3rd District,U.S. Representative,Kind,Ron,D
9536,RepRonKind,2022-04-04 19:22:53,1511061762929528837,Happy National Public Health Week! Make sure to take some time this week to thank our outstanding public health wor… https://t.co/Xp239wTmvU,Wisconsin 3rd District,U.S. Representative,Kind,Ron,D
9537,RepRonKind,2022-04-01 21:11:48,1510002010770362371,It was another busy week in Washington! Here's just some of what I was working on for Wisconsinites 🔽 https://t.co/m5UpAFHwhO,Wisconsin 3rd District,U.S. Representative,Kind,Ron,D
9538,RepRonKind,2022-04-01 16:30:24,1509931192883290124,RT @DHSWI: #DHSWI supports second COVID-19 vaccine booster dose for adults 50-plus and certain people who are immunocompromised. Get the de…,Wisconsin 3rd District,U.S. Representative,Kind,Ron,D
9539,RepRonKind,2022-03-31 17:53:10,1509589634765963267,"In recent years the cost for insulin and other necessary diabetic treatments has skyrocketed, forcing too many Wisc… https://t.co/Ih91o4XZuy",Wisconsin 3rd District,U.S. Representative,Kind,Ron,D
9540,RepRonKind,2022-03-31 13:24:48,1509522096531066886,"For generations, Wisconsin women have made history, broken down barriers, and changed the world through their contr… https://t.co/AZit3Hq8T9",Wisconsin 3rd District,U.S. Representative,Kind,Ron,D
9541,RepRonKind,2022-03-30 21:01:40,1509274684629700624,"RT @nmpf: America’s dairy farmers rely on exports, which is why it’s essential that the Administration focus on tackling these barriers. We…",Wisconsin 3rd District,U.S. Representative,Kind,Ron,D
9542,RepRonKind,2022-03-30 19:13:37,1509247494080839680,"🆕 There's a new one-stop shop website for masks, vaccines, treatment, tests, and the latest COVID-19 information.… https://t.co/PRDVnUup4A",Wisconsin 3rd District,U.S. Representative,Kind,Ron,D
9543,RepRonKind,2022-03-29 22:25:01,1508933272310632456,The bipartisan SECURE 2.0 will help make it easier for Wisconsinites to save for retirement and improve their long-… https://t.co/6ZwhK3XmWN,Wisconsin 3rd District,U.S. Representative,Kind,Ron,D
9544,RepRonKind,2022-03-29 19:26:23,1508888317076586510,"Today we honor Vietnam War Veterans across Wisconsin. Although we can never repay the debt of gratitude we owe, tha… https://t.co/IOD73ZmvDD",Wisconsin 3rd District,U.S. Representative,Kind,Ron,D
9545,RepRonKind,2022-03-28 20:00:50,1508534600255029248,Thank you to @NWFoutdoors for having me on the podcast to talk about my efforts to address Chronic Wasting Disease… https://t.co/RKSdFQKpud,Wisconsin 3rd District,U.S. Representative,Kind,Ron,D
9546,RepGwenMoore,2022-04-11 18:54:58,1513591452592492549,"RT @FairGrowthCmte: After a thoughtful listening session with local community and #BusinessLeaders at @uwparkside, we’re now holding our af…",Wisconsin 4th District,U.S. Representative,Moore,Gwen,D
9547,RepGwenMoore,2022-04-11 18:54:43,1513591391389200384,"RT @FairGrowthCmte: We’re wheels down in Wisconsin for two days of field hearings and events!

Follow along with us as we make stops in Ken…",Wisconsin 4th District,U.S. Representative,Moore,Gwen,D
9548,RepGwenMoore,2022-04-11 16:03:27,1513548290423468048,"I’m honoring Black Maternal Health Week by re-introducing the Mamas First Act, which will expand access to patient-… https://t.co/yS9z5xSwx7",Wisconsin 4th District,U.S. Representative,Moore,Gwen,D
9549,RepGwenMoore,2022-04-11 14:22:21,1513522849906147335,"RT @RepKClark: Our economy is making a comeback under @potus!
✅ 431k jobs in March
⬆️ Wages up 5.6%
❌ Unemployment dropped to 3.6% 
⬇️ Lowe…",Wisconsin 4th District,U.S. Representative,Moore,Gwen,D
